sequence,entry_id,source_anchor,source_anchor_kind,authority_source_file,authority_line,prompt_carrier,authority_locator,parent_group_anchor,support_status
11,o003-c90-ch15-guide-11,o003-gvsu-ch15-sec_base_sub-task-02,synthetic_locale_neutral_alias,source/sec_base_sub.ptx,25,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_base_sub.ptx"",""authority_line"":25,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_base_sub"",""xpath"":""/section/activity/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""01af6d05424742b7e06535aa685f0891de08dc2b303aea33f53b86f92b14d7b2""}",,pending
12,o003-c90-ch15-guide-12,o003-gvsu-ch15-sec_open_int_rn-task-01,synthetic_locale_neutral_alias,source/sec_open_int_rn.ptx,27,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_open_int_rn.ptx"",""authority_line"":27,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_open_int_rn"",""xpath"":""/section/activity/task[1]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""9656da48d3ce0c2b1b864f4c0f1feccee80778aeb4d8e2a8f0146fa65d22dc97""}",o003-gvsu-ch15-sec_open_int_rn-group-01,pending
13,o003-c90-ch15-guide-13,o003-gvsu-ch15-sec_open_int_rn-task-02,synthetic_locale_neutral_alias,source/sec_open_int_rn.ptx,34,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_open_int_rn.ptx"",""authority_line"":34,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_open_int_rn"",""xpath"":""/section/activity/task[1]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""881db7f9031a69eeeb2e6ba7b09429d9915a5cd9e77f0f238fda25a9eea91ae2""}",o003-gvsu-ch15-sec_open_int_rn-group-01,pending
14,o003-c90-ch15-guide-14,o003-gvsu-ch15-sec_open_int_rn-task-03,synthetic_locale_neutral_alias,source/sec_open_int_rn.ptx,41,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_open_int_rn.ptx"",""authority_line"":41,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_open_int_rn"",""xpath"":""/section/activity/task[1]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""c09fd6d294ff10c78ed14c4a97eeb15ad5a244dc0f09c1e318f387580d4df573""}",o003-gvsu-ch15-sec_open_int_rn-group-01,pending
15,o003-c90-ch15-guide-15,o003-gvsu-ch15-sec_open_int_rn-task-04,synthetic_locale_neutral_alias,source/sec_open_int_rn.ptx,48,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_open_int_rn.ptx"",""authority_line"":48,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_open_int_rn"",""xpath"":""/section/activity/task[1]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""635e492962f9e1956489985f749216477e4b1116f156389281ddf2c4c73252f8""}",o003-gvsu-ch15-sec_open_int_rn-group-01,pending
16,o003-c90-ch15-guide-16,o003-gvsu-ch15-sec_open_int_rn-task-05,synthetic_locale_neutral_alias,source/sec_open_int_rn.ptx,61,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_open_int_rn.ptx"",""authority_line"":61,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_open_int_rn"",""xpath"":""/section/activity/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""35d830b4aeeb024f6a2de32bb89cbf6136662d1551f1eca5fbb48c62ddabd75c""}",,pending
17,o003-c90-ch15-exer-a-01,o003-gvsu-ch15-sec_sub_exer-statement-01,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,4,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":4,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[1]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b89f1a4dafad474f7202dcd7ae835552b080cae3d77b6e516a9bca6bc9fea141""}",,pending
18,o003-c90-ch15-exer-a-02,o003-gvsu-ch15-sec_sub_exer-statement-02,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,15,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":15,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[2]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""439d7ae46c5848be4972f2ed501cc9cf2d6ff3bcc097f5372d634a9cb4a8c3a7""}",,pending
19,o003-c90-ch15-exer-a-03,o003-gvsu-ch15-sec_sub_exer-task-01,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,31,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":31,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[3]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""40320bb87a8e2c3675d7578deb81c5471e7a82d5f97f7daebcaf65e6274de2eb""}",,pending
20,o003-c90-ch15-exer-a-04,o003-gvsu-ch15-sec_sub_exer-task-02,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,38,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":38,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[3]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1e2290c395db14101f254d20401d804f674d29483bf99ab5c4935b345ca335dd""}",,pending
21,o003-c90-ch15-exer-a-05,o003-gvsu-ch15-ex_R_intervals-statement-01,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,49,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":49,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""ex_R_intervals"",""xpath"":""/exercises/exercise[4]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""49405bd17981ee6dbc6d6d0da493a2348649fd62f7f40c5650a5f0977f72677c""}",,pending
22,o003-c90-ch15-exer-a-06,o003-gvsu-ch15-sec_sub_exer-task-03,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,65,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":65,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[5]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b612ee856387b6568a1e68b774de9ec35891c881aac89b789577f546350e6b85""}",,pending
23,o003-c90-ch15-exer-a-07,o003-gvsu-ch15-sec_sub_exer-task-04,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,73,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":73,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[5]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""766740e7e58893b9c5c8b98673b694ce2c435c5ecb0d7bf5ff54ec0bd6e58d2c""}",,pending
24,o003-c90-ch15-exer-a-08,o003-gvsu-ch15-sec_sub_exer-statement-03,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,84,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":84,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[6]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""6e06dcc3b037a895df554a10c18cdafcfcb5658bbc8a666f8639bcfbc69b280f""}",,pending
25,o003-c90-ch15-exer-a-09,o003-gvsu-ch15-sec_sub_exer-statement-04,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,115,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":115,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[7]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""aaa4efef31acd700f839436b106a98903b71b690fbef41567dd83b55ea8b2c3d""}",,pending
26,o003-c90-ch15-exer-a-10,o003-gvsu-ch15-sec_sub_exer-task-05,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,134,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":134,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[8]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""4090354c405dc0c0bdf67521d0e56da9c6a10d2c0dfc0fcd050abcdc909f436e""}",,pending
27,o003-c90-ch15-exer-b-01,o003-gvsu-ch15-sec_sub_exer-task-06,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,142,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":142,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[8]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""40172171acb8c048b357764f469a4651607ad503895fe83de48b56d778fac6e7""}",,pending
28,o003-c90-ch15-exer-b-02,o003-gvsu-ch15-sec_sub_exer-task-07,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,150,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":150,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[8]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d1f521cddb78a9240dc14b2158ad227088a0978494c17cd9dee00c7d90bbb07e""}",,pending
29,o003-c90-ch15-exer-b-03,o003-gvsu-ch15-sec_sub_exer-task-08,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,159,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":159,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[8]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""80a93febfc70df260ab86c8810123880b65bf807c1fccc4a890ea7c62b28b2ec""}",,pending
30,o003-c90-ch15-exer-b-04,o003-gvsu-ch15-sec_sub_exer-task-09,synthetic_locale_neutral_alias,source/sec_sub_exer.ptx,168,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_sub_exer.ptx"",""authority_line"":168,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_sub_exer"",""xpath"":""/exercises/exercise[8]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""46489039c7000cb7f74dbca8a099a0306f0af12a990effd3e80578e29a2768d3""}",,pending
