sequence,entry_id,source_anchor,source_anchor_kind,authority_source_file,authority_line,prompt_carrier,authority_locator,parent_group_anchor,support_status
44,o003-c90-ch18-exer-a-01,o003-gvsu-ch18-sec_connect_top_exer-statement-01,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,4,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":4,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[1]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""0031784aeab8dc71da223f6af7da2e51b72f75b2cc9a497d9e2e1d8ba395914a""}",,covered
45,o003-c90-ch18-exer-a-02,o003-gvsu-ch18-sec_connect_top_exer-statement-02,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,24,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":24,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[2]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""c8f3cfbd4a74a8227c42a85f4d14c6d33c4bbb4c6f8a8c85201fe686e6ffeaea""}",,covered
46,o003-c90-ch18-exer-a-03,o003-gvsu-ch18-sec_connect_top_exer-task-01,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,41,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":41,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[3]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f9aa8ce4982e34709b743ce9f1a00f02cce6096a21269514d4b18dee9f7cfc31""}",,covered
47,o003-c90-ch18-exer-a-04,o003-gvsu-ch18-sec_connect_top_exer-task-02,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,48,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":48,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[3]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""20327eef313175fdb3809dd8a2965457674cfaf546d299e94da59b952235c5d8""}",,covered
48,o003-c90-ch18-exer-a-05,o003-gvsu-ch18-sec_connect_top_exer-task-03,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,55,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":55,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[3]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""7093d0203bd132f904411858d83f4201903c2e8f2ede152c81db6a3a9f026db2""}",,covered
49,o003-c90-ch18-exer-a-06,o003-gvsu-ch18-sec_connect_top_exer-statement-03,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,65,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":65,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[4]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e734dfd6db0ca7d568bf0075ea453c3099dbf7fe68ee2a3c17017cbf352a190f""}",,covered
50,o003-c90-ch18-exer-a-07,o003-gvsu-ch18-sec_connect_top_exer-task-04,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,83,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":83,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[5]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""6ac58c7d856b51b199c5e41fbfa61b4507a333053c19d5c3b029802e2ab9937c""}",,covered
51,o003-c90-ch18-exer-a-08,o003-gvsu-ch18-sec_connect_top_exer-task-05,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,91,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":91,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[5]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""4e54821049e7ccfc550c1377fd0e5be3788ee9e4cd0dd523b8ba98049477289f""}",,covered
52,o003-c90-ch18-exer-a-09,o003-gvsu-ch18-sec_connect_top_exer-task-06,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,99,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":99,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[5]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f40a5b41b64ff39b3260c53450f36a58c32c157b7c2ec58f24c2e67ed2c369b6""}",,covered
53,o003-c90-ch18-exer-a-10,o003-gvsu-ch18-sec_connect_top_exer-task-07,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,107,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":107,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[5]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""57147189c41070b034fb30f883da813952a521361ab1c223c2baa37fdfcdb14d""}",,covered
54,o003-c90-ch18-exer-b-01,o003-gvsu-ch18-sec_connect_top_exer-task-08,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,115,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":115,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[5]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""7ddddab7d354792e0320e56025e8d35685d33a7d3d5eac3ee164efdbe1db1b67""}",,covered
55,o003-c90-ch18-exer-b-02,o003-gvsu-ch18-sec_connect_top_exer-statement-04,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,126,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":126,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[6]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""5d6b128ff514ec6fd7b846dab888e873ff93b356f3a6c2afbd8c3fc98862261a""}",,covered
56,o003-c90-ch18-exer-b-03,o003-gvsu-ch18-sec_connect_top_exer-statement-05,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,136,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":136,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[7]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""ac877f00f868e63cf1e8f1175b1387a90c691d3dace1c2228f72026d1b943e61""}",,covered
57,o003-c90-ch18-exer-b-04,o003-gvsu-ch18-sec_connect_top_exer-statement-06,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,146,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":146,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[8]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b29b5f94ba59737095c1b1781de130bcbdef96a3478f1ef4bdf2d5120115231c""}",,covered
58,o003-c90-ch18-exer-b-05,o003-gvsu-ch18-sec_connect_top_exer-task-09,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,168,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":168,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[9]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""829f712c4bf4b0863f57480daf3703301858ffa08063d2d7ba4df1c9ac71917b""}",,covered
59,o003-c90-ch18-exer-b-06,o003-gvsu-ch18-sec_connect_top_exer-task-10,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,184,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":184,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[9]/task[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""42cad4ca285091439d3f774d1c19ec3c9b99c9523574a06c4f0b4af84b87ff13""}",o003-gvsu-ch18-sec_connect_top_exer-group-01,covered
60,o003-c90-ch18-exer-b-07,o003-gvsu-ch18-sec_connect_top_exer-task-11,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,191,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":191,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[9]/task[2]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""bcfc522d16fe5cd2a2edd58719e7723ecf0534094971ace7077bcce8379d4379""}",o003-gvsu-ch18-sec_connect_top_exer-group-01,covered
61,o003-c90-ch18-exer-b-08,o003-gvsu-ch18-sec_connect_top_exer-task-12,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,206,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":206,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[9]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""af5362cc8261e60b22bb6610f2bdde521d52654d229615e6da60013e615414af""}",,covered
62,o003-c90-ch18-exer-b-09,o003-gvsu-ch18-sec_connect_top_exer-task-13,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,222,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":222,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[10]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1ce58c3af4980aa79e99079e6602291d1cbac0d36eed0f9db40d6700df09f123""}",,covered
63,o003-c90-ch18-exer-b-10,o003-gvsu-ch18-sec_connect_top_exer-task-14,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,229,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":229,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[10]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""fb0d87c23dfd2aa4d77e22fd8b106cfa830125a8f11a59f775397c23e9b41bc3""}",,covered
64,o003-c90-ch18-exer-c-01,o003-gvsu-ch18-sec_connect_top_exer-task-15,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,245,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":245,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[11]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""9b87ef9e9b7e4f832a1134a417b6c79a6f466d3f40c559683789fd174357a46d""}",,covered
65,o003-c90-ch18-exer-c-02,o003-gvsu-ch18-sec_connect_top_exer-task-16,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,252,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":252,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[11]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""9a3964ba26686095d91880745df39bc77d3dd612122dc691bd4b52d7048d1a3a""}",,covered
66,o003-c90-ch18-exer-c-03,o003-gvsu-ch18-sec_connect_top_exer-task-17,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,259,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":259,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[11]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d9982d4096d2d0b4758d22455d1c86ea4b349c4b354d0f43da354bcda7447bec""}",,covered
67,o003-c90-ch18-exer-c-04,o003-gvsu-ch18-sec_connect_top_exer-task-18,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,266,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":266,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[11]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d7789a606b05ed691580e6e319c1e12e04944d692bcc646041cceece61279255""}",,covered
68,o003-c90-ch18-exer-c-05,o003-gvsu-ch18-sec_connect_top_exer-statement-07,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,276,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":276,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[12]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""24c5d769ae8a851fb3ee5530b10ce78da72f8046f9ff49b8ff99825696bb1a3e""}",,covered
69,o003-c90-ch18-exer-c-06,o003-gvsu-ch18-sec_connect_top_exer-task-19,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,291,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":291,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[13]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""371efe3f95019e8e86307e702dfbe39dc995abbfdc48eeb30134673e5bb3ec87""}",,covered
70,o003-c90-ch18-exer-c-07,o003-gvsu-ch18-sec_connect_top_exer-task-20,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,299,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":299,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[13]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""767d15dcd0f8a5f518961313429adbd4dc4978fe6db6a7085dba8ab52effc0b9""}",,covered
71,o003-c90-ch18-exer-c-08,o003-gvsu-ch18-sec_connect_top_exer-task-21,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,307,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":307,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[13]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""8677fe2ed34586e238c69cef79909132b5efeeb2a1c894829c4aca235b24a580""}",,covered
72,o003-c90-ch18-exer-c-09,o003-gvsu-ch18-sec_connect_top_exer-task-22,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,327,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":327,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[14]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""9318ef4057af1e7128ca6f4dcd9ef690300c5d43075d7adc58401aa0e412d0d1""}",,covered
73,o003-c90-ch18-exer-c-10,o003-gvsu-ch18-sec_connect_top_exer-task-23,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,334,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":334,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[14]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""2ac9f6847fb0f584f3e91adc4492b57f626a99091fd9bc2ea58b7e415a3c46cd""}",,covered
74,o003-c90-ch18-exer-d-01,o003-gvsu-ch18-sec_connect_top_exer-task-24,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,349,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":349,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[15]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d2520fefec8457e0916d3fd50cdcb44d48e23d8ff8936bcba689aacf76a87fd4""}",,covered
75,o003-c90-ch18-exer-d-02,o003-gvsu-ch18-sec_connect_top_exer-task-25,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,363,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":363,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[15]/task[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1adf58bb87187386c03eaea9c3a7b1f5e8cfd427ea88f4ac7dfe9a38bc0b191a""}",o003-gvsu-ch18-sec_connect_top_exer-group-02,covered
76,o003-c90-ch18-exer-d-03,o003-gvsu-ch18-sec_connect_top_exer-task-26,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,370,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":370,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[15]/task[2]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""48c04a753832cec383b41cfe609e86c85ec7a7c304684ced19845609b02b00d7""}",o003-gvsu-ch18-sec_connect_top_exer-group-02,covered
77,o003-c90-ch18-exer-d-04,o003-gvsu-ch18-ex_particular_point_connected-task-01,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,408,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":408,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_particular_point_connected"",""xpath"":""/exercises/exercise[16]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""813cfe8089e2598f835863c996b1f657da4a3e1b22c9db47704b9423f62e2e1c""}",,covered
78,o003-c90-ch18-exer-d-05,o003-gvsu-ch18-ex_particular_point_connected-task-02,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,415,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":415,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_particular_point_connected"",""xpath"":""/exercises/exercise[16]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""662a29b87579cd7e4c9740d754ef7f0661858293b10268770cd3ab40e6178604""}",,covered
79,o003-c90-ch18-exer-d-06,o003-gvsu-ch18-sec_connect_top_exer-task-27,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,430,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":430,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[17]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""bbf0b679e5010ae4cef5b5daa04887ec6d406523265893d65376c53768357f7c""}",,covered
80,o003-c90-ch18-exer-d-07,o003-gvsu-ch18-sec_connect_top_exer-task-28,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,438,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":438,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[17]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e009a8c9ea83e45379722db460d2222df017c3a93222dd5d5d25917c461e03a7""}",,covered
81,o003-c90-ch18-exer-d-08,o003-gvsu-ch18-sec_connect_top_exer-task-29,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,461,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":461,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[18]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""6a678fc0e89af0d747e115cc5cde47cd978a32264f18b2be0c332f37cd4d86b6""}",,covered
82,o003-c90-ch18-exer-d-09,o003-gvsu-ch18-sec_connect_top_exer-task-30,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,468,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":468,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[18]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b424a4bed102fd96095b25d3420c1a8a28fd60fee802c6c2bbc26cbb72e24277""}",,covered
83,o003-c90-ch18-exer-d-10,o003-gvsu-ch18-sec_connect_top_exer-task-31,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,476,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":476,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[18]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d342eeca749c91a5a629990739675a93becdb44f987fca5b35ed8d8ad73ed6eb""}",,covered
84,o003-c90-ch18-exer-e-01,o003-gvsu-ch18-sec_connect_top_exer-task-32,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,484,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":484,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[18]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""4d06356b0b92ce4415568f735c97049ce35311ddaa07bd14b7bf1fde26fbf9b4""}",,covered
85,o003-c90-ch18-exer-e-02,o003-gvsu-ch18-sec_connect_top_exer-task-33,synthetic_locale_neutral_alias,source/sec_connect_top_exer.ptx,491,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_connect_top_exer.ptx"",""authority_line"":491,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_connect_top_exer"",""xpath"":""/exercises/exercise[18]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""a1fa8f6314efcfb612797fc7e1e71d50d3ded5864974acaec3aab61e0d065200""}",,covered
