sequence,entry_id,source_anchor,source_anchor_kind,authority_source_file,authority_line,prompt_carrier,authority_locator,parent_group_anchor,support_status
11,o003-c90-ch17-guide-11,o003-gvsu-ch17-act_compact_clopen-task-05,synthetic_locale_neutral_alias,source/sec_compact_cont.ptx,51,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_cont.ptx"",""authority_line"":51,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_compact_clopen"",""xpath"":""/section/activity[1]/task[5]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""53ce03f8fa4d21ae1d0ce5d7505f33791a4ab2d2b4e790ca18e4fb4a0ea71df2""}",,covered
12,o003-c90-ch17-guide-12,o003-gvsu-ch17-act_compact_invariant-task-01,synthetic_locale_neutral_alias,source/sec_compact_cont.ptx,82,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_cont.ptx"",""authority_line"":82,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_compact_invariant"",""xpath"":""/section/activity[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""1144aff63bcd477b280f2448d3189719b89d45a05fcc7a9085b3ca3319dc143e""}",,covered
13,o003-c90-ch17-guide-13,o003-gvsu-ch17-act_compact_invariant-task-02,synthetic_locale_neutral_alias,source/sec_compact_cont.ptx,90,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_cont.ptx"",""authority_line"":90,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_compact_invariant"",""xpath"":""/section/activity[2]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""bb49af643bbc32a74d16158623aefdf9f1aaee4a3d01cd66bdd500df0b15ce78""}",,covered
14,o003-c90-ch17-guide-14,o003-gvsu-ch17-act_compact_invariant-task-03,synthetic_locale_neutral_alias,source/sec_compact_cont.ptx,99,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_cont.ptx"",""authority_line"":99,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_compact_invariant"",""xpath"":""/section/activity[2]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""dd81b688235b192fbe792eab7c88b5751c81fa26de7d092baba5aad168d4f1a9""}",,covered
15,o003-c90-ch17-guide-15,o003-gvsu-ch17-act_compact_invariant-task-04,synthetic_locale_neutral_alias,source/sec_compact_cont.ptx,106,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_cont.ptx"",""authority_line"":106,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_compact_invariant"",""xpath"":""/section/activity[2]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""0494135446af4f7788df1fbc32da9fe062aa844b7bf4fa027dee4b45352322c4""}",,covered
16,o003-c90-ch17-guide-16,o003-gvsu-ch17-act_metric_compact_closed-task-01,synthetic_locale_neutral_alias,source/sec_compact_rn.ptx,27,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_rn.ptx"",""authority_line"":27,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_metric_compact_closed"",""xpath"":""/section/activity[1]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""ed2f92c328d3b8b25dee492225bfa4005a8365184d172d0aa84417b26554bd6a""}",,covered
17,o003-c90-ch17-guide-17,o003-gvsu-ch17-act_metric_compact_closed-task-02,synthetic_locale_neutral_alias,source/sec_compact_rn.ptx,37,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_rn.ptx"",""authority_line"":37,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_metric_compact_closed"",""xpath"":""/section/activity[1]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""b037ff489587745a7cddea5c505a41fe48e65d4dda798739084c8c3876e1cefd""}",,covered
18,o003-c90-ch17-guide-18,o003-gvsu-ch17-act_metric_compact_closed-task-03,synthetic_locale_neutral_alias,source/sec_compact_rn.ptx,48,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_rn.ptx"",""authority_line"":48,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_metric_compact_closed"",""xpath"":""/section/activity[1]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f00ecb3ff2adf6b5bfd5c03718b72495df7aad791ff9799c57387b15424e41d8""}",,covered
19,o003-c90-ch17-guide-19,o003-gvsu-ch17-act_metric_compact_closed-task-04,synthetic_locale_neutral_alias,source/sec_compact_rn.ptx,59,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_rn.ptx"",""authority_line"":59,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""act_metric_compact_closed"",""xpath"":""/section/activity[1]/task[4]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""5b6ea690b191284076fed63a5bed2030a950820f97b900d1788cb366a8837978""}",,covered
20,o003-c90-ch17-guide-20,o003-gvsu-ch17-sec_compact_rn-task-01,synthetic_locale_neutral_alias,source/sec_compact_rn.ptx,281,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_rn.ptx"",""authority_line"":281,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_rn"",""xpath"":""/section/activity[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""2937eb0c1b22bacbd971ddbfc6a8054d93e24dd98dd6bf3ded5878430217955d""}",,covered
21,o003-c90-ch17-guide-21,o003-gvsu-ch17-sec_compact_rn-task-02,synthetic_locale_neutral_alias,source/sec_compact_rn.ptx,288,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_rn.ptx"",""authority_line"":288,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_rn"",""xpath"":""/section/activity[2]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""08c50984a310faeda90b234ed2362d80c07e3df9ad5ef4496b142425f7b7d70a""}",,covered
22,o003-c90-ch17-guide-22,o003-gvsu-ch17-sec_compact_rn-task-03,synthetic_locale_neutral_alias,source/sec_compact_rn.ptx,295,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_rn.ptx"",""authority_line"":295,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_rn"",""xpath"":""/section/activity[2]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""db39ea939703efd778e082dae40e6572307e68bfb5e40aa2dde060103c441589""}",,covered
23,o003-c90-ch17-guide-23,o003-gvsu-ch17-sec_compact_rn-body-01,synthetic_locale_neutral_alias,source/sec_compact_rn.ptx,379,direct_body,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_rn.ptx"",""authority_line"":379,""element_tag"":""activity"",""nearest_ancestor_or_self_xml_id"":""sec_compact_rn"",""xpath"":""/section/activity[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""8efc54980c5c6a517096d95c0ebb050385b1aa659028068eb4f4cdf51cb7dd20""}",,covered
24,o003-c90-ch17-guide-24,o003-gvsu-ch17-sec_compact_app-task-01,synthetic_locale_neutral_alias,source/sec_compact_app.ptx,22,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_app.ptx"",""authority_line"":22,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_app"",""xpath"":""/section/activity/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d1bd578f47081416657043bdd7b8b6903842d7becb0ba91819359bbc91410521""}",,covered
25,o003-c90-ch17-guide-25,o003-gvsu-ch17-sec_compact_app-task-02,synthetic_locale_neutral_alias,source/sec_compact_app.ptx,31,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_app.ptx"",""authority_line"":31,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_app"",""xpath"":""/section/activity/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""c87b195c71fafb2d0e32395c0c43686b19a3fe87876fcb14ae9b1be9014ffba6""}",,covered
26,o003-c90-ch17-guide-26,o003-gvsu-ch17-sec_compact_app-task-03,synthetic_locale_neutral_alias,source/sec_compact_app.ptx,39,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_app.ptx"",""authority_line"":39,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_app"",""xpath"":""/section/activity/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""96ec4436e2f143a71398b6abbe0c752b7d82d04fcb527af430ffcb47b613c34d""}",,covered
27,o003-c90-ch17-guide-27,o003-gvsu-ch17-sec_fractals-task-01,synthetic_locale_neutral_alias,source/sec_fractals.ptx,67,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_fractals.ptx"",""authority_line"":67,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_fractals"",""xpath"":""/section/activity[1]/task"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""746b072281195b6994d681e86b9654a0848eb12e7f509d450374407199eaf731""}",,covered
28,o003-c90-ch17-guide-28,o003-gvsu-ch17-sec_fractals-task-02,synthetic_locale_neutral_alias,source/sec_fractals.ptx,97,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_fractals.ptx"",""authority_line"":97,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_fractals"",""xpath"":""/section/activity[2]/task"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""a732cc9e2ee226920a31f30a789f778979756096e33a5cdb6999b3bd09bb056a""}",,covered
29,o003-c90-ch17-guide-29,o003-gvsu-ch17-sec_fractals-task-03,synthetic_locale_neutral_alias,source/sec_fractals.ptx,134,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_fractals.ptx"",""authority_line"":134,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_fractals"",""xpath"":""/section/activity[3]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""35da08e903cdf1f06b0586bee30eacc6774addd576359447cdacbfcd7213ae26""}",,covered
30,o003-c90-ch17-guide-30,o003-gvsu-ch17-sec_fractals-task-04,synthetic_locale_neutral_alias,source/sec_fractals.ptx,218,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_fractals.ptx"",""authority_line"":218,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_fractals"",""xpath"":""/section/activity[3]/task[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""caf1c8dfeb8a4a57ce23571eee7f79488623a413395cc1150372a3e990a5bf39""}",o003-gvsu-ch17-sec_fractals-group-01,covered
31,o003-c90-ch17-guide-31,o003-gvsu-ch17-sec_fractals-task-05,synthetic_locale_neutral_alias,source/sec_fractals.ptx,235,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_fractals.ptx"",""authority_line"":235,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_fractals"",""xpath"":""/section/activity[3]/task[2]/task[2]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f34d252c89bea3cc0c51a6b816290c140be4ea2ebdb73a38867bf98e81fb700b""}",o003-gvsu-ch17-sec_fractals-group-02,covered
32,o003-c90-ch17-guide-32,o003-gvsu-ch17-sec_fractals-task-06,synthetic_locale_neutral_alias,source/sec_fractals.ptx,247,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_fractals.ptx"",""authority_line"":247,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_fractals"",""xpath"":""/section/activity[3]/task[2]/task[2]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""7a0be9756fdc2440633255369535a0fd9a1bd448eb3d4d4f2c4b6e7df633c926""}",o003-gvsu-ch17-sec_fractals-group-02,covered
33,o003-c90-ch17-exer-a-01,o003-gvsu-ch17-sec_compact_top_exer-task-01,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,4,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":4,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[1]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""17f126398547050231dccc48624fd6bc27516f8bf14774c300f50e525e3b4fa8""}",,covered
34,o003-c90-ch17-exer-a-01,o003-gvsu-ch17-sec_compact_top_exer-task-02,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,12,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":12,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[1]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""34b4e11fe005a032bb360e9317575381f79d79c023ef7cf68bd8cb6f68419230""}",,covered
35,o003-c90-ch17-exer-a-02,o003-gvsu-ch17-sec_compact_top_exer-statement-01,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,22,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":22,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[2]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""e3f3927fb2372fe675e4f4f5fff061f62b2ae9eb87cd800d88e9c0282724fe1a""}",,covered
36,o003-c90-ch17-exer-a-03,o003-gvsu-ch17-ex_intersection_not_compact-task-01,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,49,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":49,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_intersection_not_compact"",""xpath"":""/exercises/exercise[3]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""fcdd0d43d90faf9951c53d5f5698776e074b979fa661c9476496363753690f5f""}",,covered
37,o003-c90-ch17-exer-a-04,o003-gvsu-ch17-ex_intersection_not_compact-task-02,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,56,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":56,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_intersection_not_compact"",""xpath"":""/exercises/exercise[3]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""46381402bc15a4b40cf9871d97545d73b1c77e127740077985949ba5f0df5dae""}",,covered
38,o003-c90-ch17-exer-a-05,o003-gvsu-ch17-ex_intersection_not_compact-task-03,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,64,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":64,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""ex_intersection_not_compact"",""xpath"":""/exercises/exercise[3]/task[3]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d1ff5c1053b5c63fbca09d37c8a02d8c4e2fc656293a8ae5ecf8632322f5461d""}",,covered
39,o003-c90-ch17-exer-a-06,o003-gvsu-ch17-sec_compact_top_exer-task-03,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,80,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":80,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[4]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""f749842e7db60d2a85fa48615d9fe1f4a93b89a5bf11713d2aace6d7bef18d37""}",,covered
40,o003-c90-ch17-exer-a-07,o003-gvsu-ch17-sec_compact_top_exer-task-04,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,87,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":87,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[4]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""93e00fe599af87121351d060cf3512e43d2d0dffee59ec758c3c4bf82f8850f5""}",,covered
41,o003-c90-ch17-exer-a-08,o003-gvsu-ch17-sec_compact_top_exer-statement-02,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,99,direct_statement,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":99,""element_tag"":""statement"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[5]/statement"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""d5bf00655e790f39112bc12fa61590e3ef1ee1f2e9036b6efde9932300247402""}",,covered
42,o003-c90-ch17-exer-a-09,o003-gvsu-ch17-sec_compact_top_exer-task-05,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,115,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":115,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[6]/task[1]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""91ec0de24d85886890bb24cb9d18a962afe5db0812b087996376944ac0ec53ad""}",,covered
43,o003-c90-ch17-exer-a-10,o003-gvsu-ch17-sec_compact_top_exer-task-06,synthetic_locale_neutral_alias,source/sec_compact_top_exer.ptx,122,atomic_task,"{""authority_commit"":""0c2d8f614ef87aa00de373f3418146c2f1d13bb9"",""authority_source_file"":""source/sec_compact_top_exer.ptx"",""authority_line"":122,""element_tag"":""task"",""nearest_ancestor_or_self_xml_id"":""sec_compact_top_exer"",""xpath"":""/exercises/exercise[6]/task[2]"",""subtree_hash_contract"":""sha256-c14n-1.0-with-comments"",""subtree_sha256"":""aae3ed29130c5f623aec53e6cf9823eede0c541f624935f0d9a8ae7ab37a8cc7""}",,covered
